监狱资金存管系统,监狱资金存管系统应用服务器A,188.8.27.32,18080/80
监狱资金存管系统,ESB交易服务器,188.8.2.16,11060
监狱资金存管系统,ESB交易服务器,188.8.2.16,11060
监狱资金存管系统,ESB交易服务器,188.8.2.16,11060
监狱资金存管系统,ESB交易服务器,188.8.2.16,11060
监狱资金存管系统,ESB文件传输服务器,188.8.2.15,5001
监狱资金存管系统,ESB文件传输服务器,188.8.2.15,5001
监狱资金存管系统,ESB文件传输服务器,188.8.2.15,5001
监狱资金存管系统,ESB文件传输服务器,188.8.2.15,5001
监狱资金存管系统,监狱资金存管系统应用服务器B,188.8.27.33,18080/8800/80/8081/8082/8083/8084/8085/8086/8087/55672/56720/56729/51080/4369/5671/15671/25672
监狱资金存管系统,监狱资金存管系统应用服务器A,188.8.27.32,18080/8800/80/8081/8082/8083/8084/8085/8086/8087/55672/56720/56729/51080/4369/5671/15671/25672
监狱资金存管系统,监狱资金存管系统应用服务器B,188.8.27.33,18080/8800/80/8081/8082/8083/8084/8085/8086/8087/55672/56720/56729/51080/4369/5671/15671/25672
监狱资金存管系统,监狱资金存管系统应用服务器C,188.8.27.34,18080/8800/80/8081/8082/8083/8084/8085/8086/8087/55672/56720/56729/51080/4369/5671/15671/25672
监狱资金存管系统,监狱资金存管系统应用服务器C,188.8.27.34,18080/8800/80/8081/8082/8083/8084/8085/8086/8087/55672/56720/56729/51080/4369/5671/15671/25672
监狱资金存管系统,监狱资金存管系统应用服务器A,188.8.27.32,18080/8800/80/8081/8082/8083/8084/8085/8086/8087/55672/56720/56729/51080/4369/5671/15671/25672
监狱资金存管系统,密管服务平台应用服务器A,172.16.134.36,22200
监狱资金存管系统,密管服务平台应用服务器B,172.16.134.37,22200
监狱资金存管系统,密管服务平台应用服务器C,172.16.134.50,22200
监狱资金存管系统,密管服务平台应用服务器D,172.16.134.51,22200
监狱资金存管系统,密管服务平台应用服务器E,172.16.134.52,22200
监狱资金存管系统,密管服务平台应用服务器A,172.16.134.36,22200
监狱资金存管系统,密管服务平台应用服务器B,172.16.134.37,22200
监狱资金存管系统,密管服务平台应用服务器C,172.16.134.50,22200
监狱资金存管系统,密管服务平台应用服务器D,172.16.134.51,22200
监狱资金存管系统,密管服务平台应用服务器E,172.16.134.52,22200
监狱资金存管系统,密管服务平台应用服务器A,172.16.134.36,22200
监狱资金存管系统,密管服务平台应用服务器B,172.16.134.37,22200
监狱资金存管系统,密管服务平台应用服务器C,172.16.134.50,22200
监狱资金存管系统,密管服务平台应用服务器D,172.16.134.51,22200
监狱资金存管系统,密管服务平台应用服务器E,172.16.134.52,22200
互金支付系统,ESB的文件传输F5,188.8.2.15,5001
互金支付系统,ESB的文件传输F5,188.8.2.15,5001
综合运营平台,综合运营平台生产-柜面,188.8.21.11/12/13/14/15/16/17/18/19,50011/17778
综合运营平台,综合运营平台生产-渠道协同,188.8.21.25/26/27/28,5566
综合运营平台,综合运营平台生产-NgServer,10.40.22.26,8376
综合运营平台,双录服务器,20.102.5.252,80
综合运营平台,渠道协同F5,188.8.2.20,5566
综合运营平台,综合运营平台生产-NgServer,10.40.22.26,8377
综合运营平台,综合运营平台NGserver,10.40.22.26,8376
综合运营平台,柜面F5,188.8.2.17,50010
综合运营平台,综合运营平台生产-AIM,188.8.21.20,9090
综合运营平台,综合运营平台生产-渠道协同,188.8.21.25/26/27/28,4040/8883
综合运营平台,综合运营平台生产-柜面,188.8.21.11/12/13/14/15/16/17/18/19,9903
综合运营平台,综合运营平台生产-渠道协同,188.8.21.25/26/27/28,9903
综合运营平台,综合运营平台生产-厅堂,188.8.21.21/22,53005/53006/8869
综合运营平台,综合运营平台生产-渠道协同,188.8.21.25/26/27/28,8884
综合运营平台,综合运营平台生产-REDIS,188.8.21.30/31/32/33/34,20001
综合运营平台,无纸化签名,188.8.2.11,8002
综合运营平台,综合运营平台生产-渠道协同,188.8.21.25/26/27/28,8883
综合运营平台,综合运营平台生产-Nginx1,172.24.18.29,54002/54007
综合运营平台,综合运营平台生产-展业,188.8.21.23/24,54002/54007
综合运营平台,综合运营平台生产-渠道协同,188.8.21.25/26/27/28,7903
综合运营平台,综合运营平台生产-REDIS,188.8.21.30/31/32/33/34,20001
